minTotal value	# of included sequences	% of included sequences
5688	1	0.00031
5689	1	0.00031
5690	1	0.00031
5691	1	0.00031
5692	1	0.00031
5693	1	0.00031
5694	1	0.00031
5695	1	0.00031
5696	1	0.00031
5697	1	0.00031
5698	1	0.00031
5699	1	0.00031
5700	1	0.00031
5701	1	0.00031
5702	1	0.00031
5703	1	0.00031
5704	1	0.00031
5705	1	0.00031
5706	1	0.00031
5707	1	0.00031
5708	1	0.00031
5709	1	0.00031
5710	1	0.00031
5711	1	0.00031
5712	1	0.00031
5713	1	0.00031
5714	1	0.00031
5715	1	0.00031
5716	1	0.00031
5717	1	0.00031
5718	1	0.00031
5719	1	0.00031
5720	1	0.00031
5721	1	0.00031
5722	1	0.00031
5723	1	0.00031
5724	1	0.00031
5725	1	0.00031
5726	1	0.00031
5727	1	0.00031
5728	1	0.00031
5729	1	0.00031
5730	1	0.00031
5731	1	0.00031
5732	1	0.00031
5733	1	0.00031
5734	1	0.00031
5735	1	0.00031
5736	1	0.00031
5737	1	0.00031
5738	1	0.00031
5739	1	0.00031
5740	1	0.00031
5741	1	0.00031
5742	1	0.00031
5743	1	0.00031
5744	1	0.00031
5745	1	0.00031
5746	1	0.00031
5747	1	0.00031
5748	1	0.00031
5749	1	0.00031
5750	1	0.00031
5751	1	0.00031
5752	1	0.00031
5753	1	0.00031
5754	1	0.00031
5755	1	0.00031
5756	1	0.00031
5757	1	0.00031
5758	1	0.00031
5759	1	0.00031
5760	1	0.00031
5761	1	0.00031
5762	1	0.00031
5763	1	0.00031
5764	1	0.00031
5765	1	0.00031
5766	1	0.00031
5767	1	0.00031
5768	1	0.00031
5769	1	0.00031
5770	1	0.00031
5771	1	0.00031
5772	1	0.00031
5773	1	0.00031
5774	1	0.00031
5775	1	0.00031
5776	1	0.00031
5777	1	0.00031
5778	1	0.00031
5779	1	0.00031
5780	1	0.00031
5781	1	0.00031
5782	1	0.00031
5783	1	0.00031
5784	1	0.00031
5785	1	0.00031
5786	1	0.00031
5787	1	0.00031
5788	1	0.00031
5789	1	0.00031
5790	1	0.00031
5791	1	0.00031
5792	1	0.00031
5793	1	0.00031
5794	1	0.00031
5795	1	0.00031
5796	1	0.00031
5797	1	0.00031
5798	1	0.00031
5799	1	0.00031
5800	1	0.00031
5801	1	0.00031
5802	1	0.00031
5803	1	0.00031
5804	1	0.00031
5805	1	0.00031
5806	1	0.00031
5807	1	0.00031
5808	1	0.00031
5809	1	0.00031
5810	1	0.00031
5811	1	0.00031
5812	1	0.00031
5813	1	0.00031
5814	1	0.00031
5815	1	0.00031
5816	1	0.00031
5817	1	0.00031
5818	1	0.00031
5819	1	0.00031
5820	1	0.00031
5821	1	0.00031
5822	1	0.00031
5823	1	0.00031
5824	1	0.00031
5825	1	0.00031
5826	1	0.00031
5827	1	0.00031
5828	1	0.00031
5829	1	0.00031
5830	1	0.00031
5831	1	0.00031
5832	1	0.00031
5833	1	0.00031
5834	1	0.00031
5835	1	0.00031
5836	1	0.00031
5837	1	0.00031
5838	1	0.00031
5839	1	0.00031
5840	1	0.00031
5841	1	0.00031
5842	1	0.00031
5843	1	0.00031
5844	1	0.00031
5845	1	0.00031
5846	1	0.00031
5847	1	0.00031
5848	1	0.00031
5849	1	0.00031
5850	1	0.00031
5851	1	0.00031
5852	1	0.00031
5853	1	0.00031
5854	1	0.00031
5855	1	0.00031
5856	1	0.00031
5857	1	0.00031
5858	1	0.00031
5859	1	0.00031
5860	1	0.00031
5861	1	0.00031
5862	1	0.00031
5863	1	0.00031
5864	1	0.00031
5865	1	0.00031
5866	1	0.00031
5867	1	0.00031
5868	1	0.00031
5869	1	0.00031
5870	1	0.00031
5871	1	0.00031
5872	1	0.00031
5873	1	0.00031
5874	1	0.00031
5875	1	0.00031
5876	1	0.00031
5877	1	0.00031
5878	1	0.00031
5879	1	0.00031
5880	1	0.00031
5881	1	0.00031
5882	1	0.00031
5883	1	0.00031
5884	1	0.00031
5885	1	0.00031
5886	1	0.00031
5887	1	0.00031
5888	1	0.00031
5889	1	0.00031
5890	1	0.00031
5891	1	0.00031
5892	1	0.00031
5893	1	0.00031
5894	1	0.00031
5895	1	0.00031
5896	1	0.00031
5897	1	0.00031
5898	1	0.00031
5899	1	0.00031
5900	1	0.00031
5901	1	0.00031
5902	1	0.00031
5903	1	0.00031
5904	1	0.00031
5905	1	0.00031
5906	1	0.00031
5907	1	0.00031
5908	1	0.00031
5909	1	0.00031
5910	1	0.00031
5911	1	0.00031
5912	1	0.00031
5913	1	0.00031
5914	1	0.00031
5915	1	0.00031
5916	1	0.00031
5917	1	0.00031
5918	1	0.00031
5919	1	0.00031
5920	1	0.00031
5921	1	0.00031
5922	1	0.00031
5923	1	0.00031
5924	1	0.00031
5925	1	0.00031
5926	1	0.00031
5927	1	0.00031
5928	1	0.00031
5929	1	0.00031
5930	1	0.00031
5931	1	0.00031
5932	1	0.00031
5933	1	0.00031
5934	1	0.00031
5935	1	0.00031
5936	1	0.00031
5937	1	0.00031
5938	1	0.00031
5939	1	0.00031
5940	1	0.00031
5941	1	0.00031
5942	1	0.00031
5943	1	0.00031
5944	1	0.00031
5945	1	0.00031
5946	1	0.00031
5947	1	0.00031
5948	1	0.00031
5949	1	0.00031
5950	1	0.00031
5951	1	0.00031
5952	1	0.00031
5953	1	0.00031
5954	1	0.00031
5955	1	0.00031
5956	1	0.00031
5957	1	0.00031
5958	1	0.00031
5959	1	0.00031
5960	1	0.00031
5961	1	0.00031
5962	1	0.00031
5963	1	0.00031
5964	1	0.00031
5965	1	0.00031
5966	1	0.00031
5967	1	0.00031
5968	1	0.00031
5969	1	0.00031
5970	1	0.00031
5971	1	0.00031
5972	1	0.00031
5973	1	0.00031
5974	1	0.00031
5975	1	0.00031
5976	1	0.00031
5977	1	0.00031
5978	1	0.00031
5979	1	0.00031
5980	1	0.00031
5981	1	0.00031
5982	1	0.00031
5983	1	0.00031
5984	1	0.00031
5985	1	0.00031
5986	1	0.00031
5987	1	0.00031
5988	1	0.00031
5989	1	0.00031
5990	1	0.00031
5991	1	0.00031
5992	1	0.00031
5993	1	0.00031
5994	1	0.00031
5995	1	0.00031
5996	1	0.00031
5997	1	0.00031
5998	1	0.00031
5999	1	0.00031
6000	1	0.00031
6001	1	0.00031
6002	1	0.00031
6003	1	0.00031
6004	1	0.00031
6005	1	0.00031
6006	1	0.00031
6007	1	0.00031
6008	1	0.00031
6009	1	0.00031
6010	1	0.00031
6011	1	0.00031
6012	1	0.00031
6013	1	0.00031
6014	1	0.00031
6015	1	0.00031
6016	1	0.00031
6017	1	0.00031
6018	1	0.00031
6019	1	0.00031
6020	1	0.00031
6021	1	0.00031
6022	1	0.00031
6023	1	0.00031
6024	1	0.00031
6025	1	0.00031
6026	1	0.00031
6027	1	0.00031
6028	1	0.00031
6029	1	0.00031
6030	1	0.00031
6031	1	0.00031
6032	1	0.00031
6033	1	0.00031
6034	1	0.00031
6035	1	0.00031
6036	1	0.00031
6037	1	0.00031
6038	1	0.00031
6039	1	0.00031
6040	1	0.00031
6041	1	0.00031
6042	1	0.00031
6043	1	0.00031
6044	1	0.00031
6045	1	0.00031
6046	1	0.00031
6047	1	0.00031
6048	1	0.00031
6049	1	0.00031
6050	1	0.00031
6051	1	0.00031
6052	1	0.00031
6053	1	0.00031
6054	1	0.00031
6055	1	0.00031
6056	1	0.00031
6057	1	0.00031
6058	1	0.00031
6059	1	0.00031
6060	1	0.00031
6061	1	0.00031
6062	1	0.00031
6063	1	0.00031
6064	1	0.00031
6065	1	0.00031
6066	1	0.00031
6067	1	0.00031
6068	1	0.00031
6069	1	0.00031
6070	1	0.00031
6071	1	0.00031
6072	1	0.00031
6073	1	0.00031
6074	1	0.00031
6075	1	0.00031
6076	1	0.00031
6077	1	0.00031
6078	1	0.00031
6079	1	0.00031
6080	1	0.00031
6081	1	0.00031
6082	1	0.00031
6083	1	0.00031
6084	1	0.00031
6085	1	0.00031
6086	1	0.00031
6087	1	0.00031
6088	1	0.00031
6089	1	0.00031
6090	1	0.00031
6091	1	0.00031
6092	1	0.00031
6093	1	0.00031
6094	1	0.00031
6095	1	0.00031
6096	1	0.00031
6097	1	0.00031
6098	1	0.00031
6099	1	0.00031
6100	1	0.00031
6101	1	0.00031
6102	1	0.00031
6103	1	0.00031
6104	1	0.00031
6105	1	0.00031
6106	1	0.00031
6107	1	0.00031
6108	1	0.00031
6109	1	0.00031
6110	1	0.00031
6111	1	0.00031
6112	1	0.00031
6113	1	0.00031
6114	1	0.00031
6115	1	0.00031
6116	1	0.00031
6117	1	0.00031
6118	1	0.00031
6119	1	0.00031
6120	1	0.00031
6121	1	0.00031
6122	1	0.00031
6123	1	0.00031
6124	1	0.00031
6125	1	0.00031
6126	1	0.00031
6127	1	0.00031
6128	1	0.00031
6129	1	0.00031
6130	1	0.00031
6131	1	0.00031
6132	1	0.00031
6133	1	0.00031
6134	1	0.00031
6135	1	0.00031
6136	1	0.00031
6137	1	0.00031
6138	1	0.00031
6139	1	0.00031
6140	1	0.00031
6141	1	0.00031
6142	1	0.00031
6143	1	0.00031
6144	1	0.00031
6145	1	0.00031
6146	1	0.00031
6147	1	0.00031
6148	1	0.00031
6149	1	0.00031
6150	1	0.00031
6151	1	0.00031
6152	1	0.00031
6153	1	0.00031
6154	1	0.00031
6155	1	0.00031
6156	1	0.00031
6157	1	0.00031
6158	1	0.00031
6159	1	0.00031
6160	1	0.00031
6161	1	0.00031
6162	1	0.00031
6163	1	0.00031
6164	1	0.00031
6165	1	0.00031
6166	1	0.00031
6167	1	0.00031
6168	1	0.00031
6169	1	0.00031
6170	1	0.00031
6171	1	0.00031
6172	1	0.00031
6173	1	0.00031
6174	1	0.00031
6175	1	0.00031
6176	1	0.00031
6177	1	0.00031
6178	1	0.00031
6179	1	0.00031
6180	1	0.00031
6181	1	0.00031
6182	1	0.00031
6183	1	0.00031
6184	1	0.00031
6185	1	0.00031
6186	1	0.00031
6187	1	0.00031
6188	1	0.00031
6189	1	0.00031
6190	1	0.00031
6191	1	0.00031
6192	1	0.00031
6193	1	0.00031
6194	1	0.00031
6195	1	0.00031
6196	1	0.00031
6197	1	0.00031
6198	1	0.00031
6199	1	0.00031
6200	1	0.00031
6201	1	0.00031
6202	1	0.00031
6203	1	0.00031
6204	1	0.00031
6205	1	0.00031
6206	1	0.00031
6207	1	0.00031
6208	1	0.00031
6209	1	0.00031
6210	1	0.00031
6211	1	0.00031
6212	1	0.00031
6213	1	0.00031
6214	1	0.00031
6215	1	0.00031
6216	1	0.00031
6217	1	0.00031
6218	1	0.00031
6219	1	0.00031
6220	1	0.00031
6221	1	0.00031
6222	1	0.00031
6223	1	0.00031
6224	1	0.00031
6225	1	0.00031
6226	1	0.00031
6227	1	0.00031
6228	1	0.00031
6229	1	0.00031
6230	1	0.00031
6231	1	0.00031
6232	1	0.00031
6233	1	0.00031
6234	1	0.00031
6235	1	0.00031
6236	1	0.00031
6237	1	0.00031
6238	1	0.00031
6239	1	0.00031
6240	1	0.00031
6241	1	0.00031
6242	1	0.00031
6243	1	0.00031
6244	1	0.00031
6245	1	0.00031
6246	1	0.00031
6247	1	0.00031
6248	1	0.00031
6249	1	0.00031
6250	1	0.00031
6251	1	0.00031
6252	1	0.00031
6253	1	0.00031
6254	1	0.00031
6255	1	0.00031
6256	1	0.00031
6257	1	0.00031
6258	1	0.00031
6259	1	0.00031
6260	1	0.00031
6261	1	0.00031
6262	1	0.00031
6263	1	0.00031
6264	1	0.00031
6265	1	0.00031
6266	1	0.00031
6267	1	0.00031
6268	1	0.00031
6269	1	0.00031
6270	1	0.00031
6271	1	0.00031
6272	1	0.00031
6273	1	0.00031
6274	1	0.00031
6275	1	0.00031
6276	1	0.00031
6277	1	0.00031
6278	1	0.00031
6279	1	0.00031
6280	1	0.00031
6281	1	0.00031
6282	1	0.00031
6283	1	0.00031
6284	1	0.00031
6285	1	0.00031
6286	1	0.00031
6287	1	0.00031
6288	1	0.00031
6289	1	0.00031
6290	1	0.00031
6291	1	0.00031
6292	1	0.00031
6293	1	0.00031
6294	1	0.00031
6295	1	0.00031
6296	1	0.00031
6297	1	0.00031
6298	1	0.00031
6299	1	0.00031
6300	1	0.00031
6301	1	0.00031
6302	1	0.00031
6303	1	0.00031
6304	1	0.00031
6305	1	0.00031
6306	1	0.00031
6307	1	0.00031
6308	1	0.00031
6309	1	0.00031
6310	1	0.00031
6311	1	0.00031
6312	1	0.00031
6313	1	0.00031
6314	1	0.00031
6315	1	0.00031
6316	1	0.00031
6317	1	0.00031
6318	1	0.00031
6319	1	0.00031
6320	1	0.00031
6321	1	0.00031
6322	1	0.00031
6323	1	0.00031
6324	1	0.00031
6325	1	0.00031
6326	1	0.00031
6327	1	0.00031
6328	1	0.00031
6329	1	0.00031
6330	1	0.00031
6331	1	0.00031
6332	1	0.00031
6333	1	0.00031
6334	1	0.00031
6335	1	0.00031
6336	1	0.00031
6337	1	0.00031
6338	1	0.00031
6339	1	0.00031
6340	1	0.00031
6341	1	0.00031
6342	1	0.00031
6343	1	0.00031
6344	1	0.00031
6345	1	0.00031
6346	1	0.00031
6347	1	0.00031
6348	1	0.00031
6349	1	0.00031
6350	1	0.00031
6351	1	0.00031
6352	1	0.00031
6353	1	0.00031
6354	1	0.00031
6355	1	0.00031
6356	1	0.00031
6357	1	0.00031
6358	1	0.00031
6359	1	0.00031
6360	1	0.00031
6361	1	0.00031
6362	1	0.00031
6363	1	0.00031
6364	1	0.00031
6365	1	0.00031
6366	1	0.00031
6367	1	0.00031
6368	1	0.00031
6369	1	0.00031
6370	1	0.00031
6371	1	0.00031
6372	1	0.00031
6373	1	0.00031
6374	1	0.00031
6375	1	0.00031
6376	1	0.00031
6377	1	0.00031
6378	1	0.00031
6379	1	0.00031
6380	1	0.00031
6381	1	0.00031
6382	1	0.00031
6383	1	0.00031
6384	1	0.00031
6385	1	0.00031
6386	1	0.00031
6387	1	0.00031
6388	1	0.00031
6389	1	0.00031
6390	1	0.00031
6391	1	0.00031
6392	1	0.00031
6393	1	0.00031
6394	1	0.00031
6395	1	0.00031
6396	1	0.00031
6397	1	0.00031
6398	1	0.00031
6399	1	0.00031
6400	1	0.00031
6401	1	0.00031
6402	1	0.00031
6403	1	0.00031
6404	1	0.00031
6405	1	0.00031
6406	1	0.00031
6407	1	0.00031
6408	1	0.00031
6409	1	0.00031
6410	1	0.00031
6411	1	0.00031
6412	1	0.00031
6413	1	0.00031
6414	1	0.00031
6415	1	0.00031
6416	1	0.00031
6417	1	0.00031
6418	1	0.00031
6419	1	0.00031
6420	1	0.00031
6421	1	0.00031
6422	1	0.00031
6423	1	0.00031
6424	1	0.00031
6425	1	0.00031
6426	1	0.00031
6427	1	0.00031
6428	1	0.00031
6429	1	0.00031
6430	1	0.00031
6431	1	0.00031
6432	1	0.00031
6433	1	0.00031
6434	1	0.00031
6435	1	0.00031
6436	1	0.00031
6437	1	0.00031
6438	1	0.00031
6439	1	0.00031
6440	1	0.00031
6441	1	0.00031
6442	1	0.00031
6443	1	0.00031
6444	1	0.00031
6445	1	0.00031
6446	1	0.00031
6447	1	0.00031
6448	1	0.00031
6449	1	0.00031
6450	1	0.00031
6451	1	0.00031
6452	1	0.00031
6453	1	0.00031
6454	1	0.00031
6455	1	0.00031
6456	1	0.00031
6457	1	0.00031
6458	1	0.00031
6459	1	0.00031
6460	1	0.00031
6461	1	0.00031
6462	1	0.00031
6463	1	0.00031
6464	1	0.00031
6465	1	0.00031
6466	1	0.00031
6467	1	0.00031
6468	1	0.00031
6469	1	0.00031
6470	1	0.00031
6471	1	0.00031
6472	1	0.00031
6473	1	0.00031
6474	1	0.00031
6475	1	0.00031
6476	1	0.00031
6477	1	0.00031
6478	1	0.00031
6479	1	0.00031
6480	1	0.00031
6481	1	0.00031
6482	1	0.00031
6483	1	0.00031
6484	1	0.00031
6485	1	0.00031
6486	1	0.00031
6487	1	0.00031
6488	1	0.00031
6489	1	0.00031
6490	1	0.00031
6491	1	0.00031
6492	1	0.00031
6493	1	0.00031
6494	1	0.00031
6495	1	0.00031
6496	1	0.00031
6497	1	0.00031
6498	1	0.00031
6499	1	0.00031
6500	1	0.00031
6501	1	0.00031
6502	1	0.00031
6503	1	0.00031
6504	1	0.00031
6505	1	0.00031
6506	1	0.00031
6507	1	0.00031
6508	1	0.00031
6509	1	0.00031
6510	1	0.00031
6511	1	0.00031
6512	1	0.00031
6513	1	0.00031
6514	1	0.00031
6515	1	0.00031
6516	1	0.00031
6517	1	0.00031
6518	1	0.00031
6519	1	0.00031
6520	1	0.00031
6521	1	0.00031
6522	1	0.00031
6523	1	0.00031
6524	1	0.00031
6525	1	0.00031
6526	1	0.00031
6527	1	0.00031
6528	1	0.00031
6529	1	0.00031
6530	1	0.00031
6531	1	0.00031
6532	1	0.00031
6533	1	0.00031
6534	1	0.00031
6535	1	0.00031
6536	1	0.00031
6537	1	0.00031
6538	1	0.00031
6539	1	0.00031
6540	1	0.00031
6541	1	0.00031
6542	1	0.00031
6543	1	0.00031
6544	1	0.00031
6545	1	0.00031
6546	1	0.00031
6547	1	0.00031
6548	1	0.00031
6549	1	0.00031
6550	1	0.00031
6551	1	0.00031
6552	1	0.00031
6553	1	0.00031
6554	1	0.00031
6555	1	0.00031
6556	1	0.00031
6557	1	0.00031
6558	1	0.00031
6559	1	0.00031
6560	1	0.00031
6561	1	0.00031
6562	1	0.00031
6563	1	0.00031
6564	1	0.00031
6565	1	0.00031
6566	1	0.00031
6567	1	0.00031
6568	1	0.00031
6569	1	0.00031
6570	1	0.00031
6571	1	0.00031
6572	1	0.00031
6573	1	0.00031
6574	1	0.00031
6575	1	0.00031
6576	1	0.00031
6577	1	0.00031
6578	1	0.00031
6579	1	0.00031
6580	1	0.00031
6581	1	0.00031
6582	1	0.00031
6583	1	0.00031
6584	1	0.00031
6585	1	0.00031
6586	1	0.00031
6587	1	0.00031
6588	1	0.00031
6589	1	0.00031
6590	1	0.00031
6591	1	0.00031
6592	1	0.00031
6593	1	0.00031
6594	1	0.00031
6595	1	0.00031
6596	1	0.00031
6597	1	0.00031
6598	1	0.00031
6599	1	0.00031
6600	1	0.00031
6601	1	0.00031
6602	1	0.00031
6603	1	0.00031
6604	1	0.00031
6605	1	0.00031
6606	1	0.00031
6607	1	0.00031
6608	1	0.00031
6609	1	0.00031
6610	1	0.00031
6611	1	0.00031
6612	1	0.00031
6613	1	0.00031
6614	1	0.00031
6615	1	0.00031
6616	1	0.00031
6617	1	0.00031
6618	1	0.00031
6619	1	0.00031
6620	1	0.00031
6621	1	0.00031
6622	1	0.00031
6623	1	0.00031
6624	1	0.00031
6625	1	0.00031
6626	1	0.00031
6627	1	0.00031
6628	1	0.00031
6629	1	0.00031
6630	1	0.00031
6631	1	0.00031
6632	1	0.00031
6633	1	0.00031
6634	1	0.00031
6635	1	0.00031
6636	1	0.00031
6637	1	0.00031
6638	1	0.00031
6639	1	0.00031
6640	1	0.00031
6641	1	0.00031
6642	1	0.00031
6643	1	0.00031
6644	1	0.00031
6645	1	0.00031
6646	1	0.00031
6647	1	0.00031
6648	1	0.00031
6649	1	0.00031
6650	1	0.00031
6651	1	0.00031
6652	1	0.00031
6653	1	0.00031
6654	1	0.00031
6655	1	0.00031
6656	1	0.00031
6657	1	0.00031
6658	1	0.00031
6659	1	0.00031
6660	1	0.00031
6661	1	0.00031
6662	1	0.00031
6663	1	0.00031
6664	1	0.00031
6665	1	0.00031
6666	1	0.00031
6667	1	0.00031
6668	1	0.00031
6669	1	0.00031
6670	1	0.00031
6671	1	0.00031
6672	1	0.00031
6673	1	0.00031
6674	1	0.00031
6675	1	0.00031
6676	1	0.00031
6677	1	0.00031
6678	1	0.00031
6679	1	0.00031
6680	1	0.00031
6681	1	0.00031
6682	1	0.00031
6683	1	0.00031
6684	1	0.00031
6685	1	0.00031
6686	1	0.00031
6687	1	0.00031
6688	1	0.00031
6689	1	0.00031
6690	1	0.00031
6691	1	0.00031
6692	1	0.00031
6693	1	0.00031
6694	1	0.00031
6695	1	0.00031
6696	1	0.00031
6697	1	0.00031
6698	1	0.00031
6699	1	0.00031
6700	1	0.00031
6701	1	0.00031
6702	1	0.00031
6703	1	0.00031
6704	1	0.00031
6705	1	0.00031
6706	1	0.00031
6707	1	0.00031
6708	1	0.00031
6709	1	0.00031
6710	1	0.00031
6711	1	0.00031
6712	1	0.00031
6713	1	0.00031
6714	1	0.00031
6715	1	0.00031
6716	1	0.00031
6717	1	0.00031
6718	1	0.00031
6719	1	0.00031
6720	1	0.00031
6721	1	0.00031
6722	1	0.00031
6723	1	0.00031
6724	1	0.00031
6725	1	0.00031
6726	1	0.00031
6727	1	0.00031
6728	1	0.00031
6729	1	0.00031
6730	1	0.00031
6731	1	0.00031
6732	1	0.00031
6733	1	0.00031
6734	1	0.00031
6735	1	0.00031
6736	1	0.00031
6737	1	0.00031
6738	1	0.00031
6739	1	0.00031
6740	1	0.00031
6741	1	0.00031
6742	1	0.00031
6743	1	0.00031
6744	1	0.00031
6745	1	0.00031
6746	1	0.00031
6747	1	0.00031
6748	1	0.00031
6749	1	0.00031
6750	1	0.00031
6751	1	0.00031
6752	1	0.00031
6753	1	0.00031
6754	1	0.00031
6755	1	0.00031
6756	1	0.00031
6757	1	0.00031
6758	1	0.00031
6759	1	0.00031
6760	1	0.00031
6761	1	0.00031
6762	1	0.00031
6763	1	0.00031
6764	1	0.00031
6765	1	0.00031
6766	1	0.00031
6767	1	0.00031
6768	1	0.00031
6769	1	0.00031
6770	1	0.00031
6771	1	0.00031
6772	1	0.00031
6773	1	0.00031
6774	1	0.00031
6775	1	0.00031
6776	1	0.00031
6777	1	0.00031
6778	1	0.00031
6779	1	0.00031
6780	1	0.00031
6781	1	0.00031
6782	1	0.00031
6783	1	0.00031
6784	1	0.00031
6785	1	0.00031
6786	1	0.00031
6787	1	0.00031
6788	1	0.00031
6789	1	0.00031
6790	1	0.00031
6791	1	0.00031
6792	1	0.00031
6793	1	0.00031
6794	1	0.00031
6795	1	0.00031
6796	1	0.00031
6797	1	0.00031
6798	1	0.00031
6799	1	0.00031
6800	1	0.00031
6801	1	0.00031
6802	1	0.00031
6803	1	0.00031
6804	1	0.00031
6805	1	0.00031
6806	1	0.00031
6807	1	0.00031
6808	1	0.00031
6809	1	0.00031
6810	1	0.00031
6811	1	0.00031
6812	1	0.00031
6813	1	0.00031
6814	1	0.00031
6815	1	0.00031
6816	1	0.00031
6817	1	0.00031
6818	1	0.00031
6819	1	0.00031
6820	1	0.00031
6821	1	0.00031
6822	1	0.00031
6823	1	0.00031
6824	1	0.00031
6825	1	0.00031
6826	1	0.00031
6827	1	0.00031
6828	1	0.00031
6829	1	0.00031
6830	1	0.00031
6831	1	0.00031
6832	1	0.00031
6833	1	0.00031
6834	1	0.00031
6835	1	0.00031
6836	1	0.00031
6837	1	0.00031
6838	1	0.00031
6839	1	0.00031
6840	1	0.00031
6841	1	0.00031
6842	1	0.00031
6843	1	0.00031
6844	1	0.00031
6845	1	0.00031
6846	1	0.00031
6847	1	0.00031
6848	1	0.00031
6849	1	0.00031
6850	1	0.00031
6851	1	0.00031
6852	1	0.00031
6853	1	0.00031
6854	1	0.00031
6855	1	0.00031
6856	1	0.00031
6857	1	0.00031
6858	1	0.00031
6859	1	0.00031
6860	1	0.00031
6861	1	0.00031
6862	1	0.00031
6863	1	0.00031
6864	1	0.00031
6865	1	0.00031
6866	1	0.00031
6867	1	0.00031
6868	1	0.00031
6869	1	0.00031
6870	1	0.00031
6871	1	0.00031
6872	1	0.00031
6873	1	0.00031
6874	1	0.00031
6875	1	0.00031
6876	1	0.00031
6877	1	0.00031
6878	1	0.00031
6879	1	0.00031
6880	1	0.00031
6881	1	0.00031
6882	1	0.00031
6883	1	0.00031
6884	1	0.00031
6885	1	0.00031
6886	1	0.00031
6887	1	0.00031
6888	1	0.00031
6889	1	0.00031
6890	1	0.00031
6891	1	0.00031
6892	1	0.00031
6893	1	0.00031
6894	1	0.00031
6895	1	0.00031
6896	1	0.00031
6897	1	0.00031
6898	1	0.00031
6899	1	0.00031
6900	1	0.00031
6901	1	0.00031
6902	1	0.00031
6903	1	0.00031
6904	1	0.00031
6905	1	0.00031
6906	1	0.00031
6907	1	0.00031
6908	1	0.00031
6909	1	0.00031
6910	1	0.00031
6911	1	0.00031
6912	1	0.00031
6913	1	0.00031
6914	1	0.00031
6915	1	0.00031
6916	1	0.00031
6917	1	0.00031
6918	1	0.00031
6919	1	0.00031
6920	1	0.00031
6921	1	0.00031
6922	1	0.00031
6923	1	0.00031
6924	1	0.00031
6925	1	0.00031
6926	1	0.00031
6927	1	0.00031
6928	1	0.00031
6929	1	0.00031
6930	1	0.00031
6931	1	0.00031
6932	1	0.00031
6933	1	0.00031
6934	1	0.00031
6935	1	0.00031
6936	1	0.00031
6937	1	0.00031
6938	1	0.00031
6939	1	0.00031
6940	1	0.00031
6941	1	0.00031
6942	1	0.00031
6943	1	0.00031
6944	1	0.00031
6945	1	0.00031
6946	1	0.00031
6947	1	0.00031
6948	1	0.00031
6949	1	0.00031
6950	1	0.00031
6951	1	0.00031
6952	1	0.00031
6953	1	0.00031
6954	1	0.00031
6955	1	0.00031
6956	1	0.00031
6957	1	0.00031
6958	1	0.00031
6959	1	0.00031
6960	1	0.00031
6961	1	0.00031
6962	1	0.00031
6963	1	0.00031
6964	1	0.00031
6965	1	0.00031
6966	1	0.00031
6967	1	0.00031
6968	1	0.00031
6969	1	0.00031
6970	1	0.00031
6971	1	0.00031
6972	1	0.00031
6973	1	0.00031
6974	1	0.00031
6975	1	0.00031
6976	1	0.00031
6977	1	0.00031
6978	1	0.00031
6979	1	0.00031
6980	1	0.00031
6981	1	0.00031
6982	1	0.00031
6983	1	0.00031
6984	1	0.00031
6985	1	0.00031
6986	1	0.00031
6987	1	0.00031
6988	1	0.00031
6989	1	0.00031
6990	1	0.00031
6991	1	0.00031
6992	1	0.00031
6993	1	0.00031
6994	1	0.00031
6995	1	0.00031
6996	1	0.00031
6997	1	0.00031
6998	1	0.00031
6999	1	0.00031
7000	1	0.00031
7001	1	0.00031
7002	1	0.00031
7003	1	0.00031
7004	1	0.00031
7005	1	0.00031
7006	1	0.00031
7007	1	0.00031
7008	1	0.00031
7009	1	0.00031
7010	1	0.00031
7011	1	0.00031
7012	1	0.00031
7013	1	0.00031
7014	1	0.00031
7015	1	0.00031
7016	1	0.00031
7017	1	0.00031
7018	1	0.00031
7019	1	0.00031
7020	1	0.00031
7021	1	0.00031
7022	1	0.00031
7023	1	0.00031
7024	1	0.00031
7025	1	0.00031
7026	1	0.00031
7027	1	0.00031
7028	1	0.00031
7029	1	0.00031
7030	1	0.00031
7031	1	0.00031
7032	1	0.00031
7033	1	0.00031
7034	1	0.00031
7035	1	0.00031
7036	1	0.00031
7037	1	0.00031
7038	1	0.00031
7039	1	0.00031
7040	1	0.00031
7041	1	0.00031
7042	1	0.00031
7043	1	0.00031
7044	1	0.00031
7045	1	0.00031
7046	1	0.00031
7047	1	0.00031
7048	1	0.00031
7049	1	0.00031
7050	1	0.00031
7051	1	0.00031
7052	1	0.00031
7053	1	0.00031
7054	1	0.00031
7055	1	0.00031
7056	1	0.00031
7057	1	0.00031
7058	1	0.00031
7059	1	0.00031
7060	1	0.00031
7061	1	0.00031
7062	1	0.00031
7063	1	0.00031
7064	1	0.00031
7065	1	0.00031
7066	1	0.00031
7067	1	0.00031
7068	1	0.00031
7069	1	0.00031
7070	1	0.00031
7071	1	0.00031
7072	1	0.00031
7073	1	0.00031
7074	1	0.00031
7075	1	0.00031
7076	1	0.00031
7077	1	0.00031
7078	1	0.00031
7079	1	0.00031
7080	1	0.00031
7081	1	0.00031
7082	1	0.00031
7083	1	0.00031
7084	1	0.00031
7085	1	0.00031
