minTotal value	# of included sequences	% of included sequences
8480	1	0.00028
8481	1	0.00028
8482	1	0.00028
8483	1	0.00028
8484	1	0.00028
8485	1	0.00028
8486	1	0.00028
8487	1	0.00028
8488	1	0.00028
8489	1	0.00028
8490	1	0.00028
8491	1	0.00028
8492	1	0.00028
8493	1	0.00028
8494	1	0.00028
8495	1	0.00028
8496	1	0.00028
8497	1	0.00028
8498	1	0.00028
8499	1	0.00028
8500	1	0.00028
8501	1	0.00028
8502	1	0.00028
8503	1	0.00028
8504	1	0.00028
8505	1	0.00028
8506	1	0.00028
8507	1	0.00028
8508	1	0.00028
8509	1	0.00028
8510	1	0.00028
8511	1	0.00028
8512	1	0.00028
8513	1	0.00028
8514	1	0.00028
8515	1	0.00028
8516	1	0.00028
8517	1	0.00028
8518	1	0.00028
8519	1	0.00028
8520	1	0.00028
8521	1	0.00028
8522	1	0.00028
8523	1	0.00028
8524	1	0.00028
8525	1	0.00028
8526	1	0.00028
8527	1	0.00028
8528	1	0.00028
8529	1	0.00028
8530	1	0.00028
8531	1	0.00028
8532	1	0.00028
8533	1	0.00028
8534	1	0.00028
8535	1	0.00028
8536	1	0.00028
8537	1	0.00028
8538	1	0.00028
8539	1	0.00028
8540	1	0.00028
8541	1	0.00028
8542	1	0.00028
8543	1	0.00028
8544	1	0.00028
8545	1	0.00028
8546	1	0.00028
8547	1	0.00028
8548	1	0.00028
8549	1	0.00028
8550	1	0.00028
8551	1	0.00028
8552	1	0.00028
8553	1	0.00028
8554	1	0.00028
8555	1	0.00028
8556	1	0.00028
8557	1	0.00028
8558	1	0.00028
8559	1	0.00028
8560	1	0.00028
8561	1	0.00028
8562	1	0.00028
8563	1	0.00028
8564	1	0.00028
8565	1	0.00028
8566	1	0.00028
8567	1	0.00028
8568	1	0.00028
8569	1	0.00028
8570	1	0.00028
8571	1	0.00028
8572	1	0.00028
8573	1	0.00028
8574	1	0.00028
8575	1	0.00028
8576	1	0.00028
8577	1	0.00028
8578	1	0.00028
8579	1	0.00028
8580	1	0.00028
8581	1	0.00028
8582	1	0.00028
8583	1	0.00028
8584	1	0.00028
8585	1	0.00028
8586	1	0.00028
8587	1	0.00028
8588	1	0.00028
8589	1	0.00028
8590	1	0.00028
8591	1	0.00028
8592	1	0.00028
8593	1	0.00028
8594	1	0.00028
8595	1	0.00028
8596	1	0.00028
8597	1	0.00028
8598	1	0.00028
8599	1	0.00028
8600	1	0.00028
8601	1	0.00028
8602	1	0.00028
8603	1	0.00028
8604	1	0.00028
8605	1	0.00028
8606	1	0.00028
8607	1	0.00028
8608	1	0.00028
8609	1	0.00028
8610	1	0.00028
8611	1	0.00028
8612	1	0.00028
8613	1	0.00028
8614	1	0.00028
8615	1	0.00028
8616	1	0.00028
8617	1	0.00028
8618	1	0.00028
8619	1	0.00028
8620	1	0.00028
8621	1	0.00028
8622	1	0.00028
8623	1	0.00028
8624	1	0.00028
8625	1	0.00028
8626	1	0.00028
8627	1	0.00028
8628	1	0.00028
8629	1	0.00028
8630	1	0.00028
8631	1	0.00028
8632	1	0.00028
8633	1	0.00028
8634	1	0.00028
8635	1	0.00028
8636	1	0.00028
8637	1	0.00028
8638	1	0.00028
8639	1	0.00028
8640	1	0.00028
8641	1	0.00028
8642	1	0.00028
8643	1	0.00028
8644	1	0.00028
8645	1	0.00028
8646	1	0.00028
8647	1	0.00028
8648	1	0.00028
8649	1	0.00028
8650	1	0.00028
8651	1	0.00028
8652	1	0.00028
8653	1	0.00028
8654	1	0.00028
8655	1	0.00028
8656	1	0.00028
8657	1	0.00028
8658	1	0.00028
8659	1	0.00028
8660	1	0.00028
8661	1	0.00028
8662	1	0.00028
8663	1	0.00028
8664	1	0.00028
8665	1	0.00028
8666	1	0.00028
8667	1	0.00028
8668	1	0.00028
8669	1	0.00028
8670	1	0.00028
8671	1	0.00028
8672	1	0.00028
8673	1	0.00028
8674	1	0.00028
8675	1	0.00028
8676	1	0.00028
8677	1	0.00028
8678	1	0.00028
8679	1	0.00028
8680	1	0.00028
8681	1	0.00028
8682	1	0.00028
8683	1	0.00028
8684	1	0.00028
8685	1	0.00028
8686	1	0.00028
8687	1	0.00028
8688	1	0.00028
8689	1	0.00028
8690	1	0.00028
8691	1	0.00028
8692	1	0.00028
8693	1	0.00028
8694	1	0.00028
8695	1	0.00028
8696	1	0.00028
8697	1	0.00028
8698	1	0.00028
8699	1	0.00028
8700	1	0.00028
8701	1	0.00028
8702	1	0.00028
8703	1	0.00028
8704	1	0.00028
8705	1	0.00028
8706	1	0.00028
8707	1	0.00028
8708	1	0.00028
8709	1	0.00028
8710	1	0.00028
8711	1	0.00028
8712	1	0.00028
8713	1	0.00028
8714	1	0.00028
8715	1	0.00028
8716	1	0.00028
8717	1	0.00028
8718	1	0.00028
8719	1	0.00028
8720	1	0.00028
8721	1	0.00028
8722	1	0.00028
8723	1	0.00028
8724	1	0.00028
8725	1	0.00028
8726	1	0.00028
8727	1	0.00028
8728	1	0.00028
8729	1	0.00028
8730	1	0.00028
8731	1	0.00028
8732	1	0.00028
8733	1	0.00028
8734	1	0.00028
8735	1	0.00028
8736	1	0.00028
8737	1	0.00028
8738	1	0.00028
8739	1	0.00028
8740	1	0.00028
8741	1	0.00028
8742	1	0.00028
8743	1	0.00028
8744	1	0.00028
8745	1	0.00028
8746	1	0.00028
8747	1	0.00028
8748	1	0.00028
8749	1	0.00028
8750	1	0.00028
8751	1	0.00028
8752	1	0.00028
8753	1	0.00028
8754	1	0.00028
8755	1	0.00028
8756	1	0.00028
8757	1	0.00028
8758	1	0.00028
8759	1	0.00028
8760	1	0.00028
8761	1	0.00028
8762	1	0.00028
8763	1	0.00028
8764	1	0.00028
8765	1	0.00028
8766	1	0.00028
8767	1	0.00028
8768	1	0.00028
8769	1	0.00028
8770	1	0.00028
8771	1	0.00028
8772	1	0.00028
8773	1	0.00028
8774	1	0.00028
8775	1	0.00028
8776	1	0.00028
8777	1	0.00028
8778	1	0.00028
8779	1	0.00028
8780	1	0.00028
8781	1	0.00028
8782	1	0.00028
8783	1	0.00028
8784	1	0.00028
8785	1	0.00028
8786	1	0.00028
8787	1	0.00028
8788	1	0.00028
8789	1	0.00028
8790	1	0.00028
8791	1	0.00028
8792	1	0.00028
8793	1	0.00028
8794	1	0.00028
8795	1	0.00028
8796	1	0.00028
8797	1	0.00028
8798	1	0.00028
8799	1	0.00028
8800	1	0.00028
8801	1	0.00028
8802	1	0.00028
8803	1	0.00028
8804	1	0.00028
8805	1	0.00028
8806	1	0.00028
8807	1	0.00028
8808	1	0.00028
8809	1	0.00028
8810	1	0.00028
8811	1	0.00028
8812	1	0.00028
8813	1	0.00028
8814	1	0.00028
8815	1	0.00028
8816	1	0.00028
8817	1	0.00028
8818	1	0.00028
8819	1	0.00028
8820	1	0.00028
8821	1	0.00028
8822	1	0.00028
8823	1	0.00028
8824	1	0.00028
8825	1	0.00028
8826	1	0.00028
8827	1	0.00028
8828	1	0.00028
8829	1	0.00028
8830	1	0.00028
8831	1	0.00028
8832	1	0.00028
8833	1	0.00028
8834	1	0.00028
8835	1	0.00028
8836	1	0.00028
8837	1	0.00028
8838	1	0.00028
8839	1	0.00028
8840	1	0.00028
8841	1	0.00028
8842	1	0.00028
8843	1	0.00028
8844	1	0.00028
8845	1	0.00028
8846	1	0.00028
8847	1	0.00028
8848	1	0.00028
8849	1	0.00028
8850	1	0.00028
8851	1	0.00028
8852	1	0.00028
8853	1	0.00028
8854	1	0.00028
8855	1	0.00028
8856	1	0.00028
8857	1	0.00028
8858	1	0.00028
8859	1	0.00028
8860	1	0.00028
8861	1	0.00028
8862	1	0.00028
8863	1	0.00028
8864	1	0.00028
8865	1	0.00028
8866	1	0.00028
8867	1	0.00028
8868	1	0.00028
8869	1	0.00028
8870	1	0.00028
8871	1	0.00028
8872	1	0.00028
8873	1	0.00028
8874	1	0.00028
8875	1	0.00028
8876	1	0.00028
8877	1	0.00028
8878	1	0.00028
8879	1	0.00028
8880	1	0.00028
8881	1	0.00028
8882	1	0.00028
8883	1	0.00028
8884	1	0.00028
8885	1	0.00028
8886	1	0.00028
8887	1	0.00028
8888	1	0.00028
8889	1	0.00028
8890	1	0.00028
8891	1	0.00028
8892	1	0.00028
8893	1	0.00028
8894	1	0.00028
8895	1	0.00028
8896	1	0.00028
8897	1	0.00028
8898	1	0.00028
8899	1	0.00028
8900	1	0.00028
8901	1	0.00028
8902	1	0.00028
8903	1	0.00028
8904	1	0.00028
8905	1	0.00028
8906	1	0.00028
8907	1	0.00028
8908	1	0.00028
8909	1	0.00028
8910	1	0.00028
8911	1	0.00028
8912	1	0.00028
8913	1	0.00028
8914	1	0.00028
8915	1	0.00028
8916	1	0.00028
8917	1	0.00028
8918	1	0.00028
8919	1	0.00028
8920	1	0.00028
8921	1	0.00028
8922	1	0.00028
8923	1	0.00028
8924	1	0.00028
8925	1	0.00028
8926	1	0.00028
8927	1	0.00028
8928	1	0.00028
8929	1	0.00028
8930	1	0.00028
8931	1	0.00028
8932	1	0.00028
8933	1	0.00028
8934	1	0.00028
8935	1	0.00028
8936	1	0.00028
8937	1	0.00028
8938	1	0.00028
8939	1	0.00028
8940	1	0.00028
8941	1	0.00028
8942	1	0.00028
8943	1	0.00028
8944	1	0.00028
8945	1	0.00028
8946	1	0.00028
8947	1	0.00028
8948	1	0.00028
8949	1	0.00028
8950	1	0.00028
8951	1	0.00028
8952	1	0.00028
8953	1	0.00028
8954	1	0.00028
8955	1	0.00028
8956	1	0.00028
8957	1	0.00028
8958	1	0.00028
8959	1	0.00028
8960	1	0.00028
8961	1	0.00028
8962	1	0.00028
8963	1	0.00028
8964	1	0.00028
8965	1	0.00028
8966	1	0.00028
8967	1	0.00028
8968	1	0.00028
8969	1	0.00028
8970	1	0.00028
8971	1	0.00028
8972	1	0.00028
8973	1	0.00028
8974	1	0.00028
8975	1	0.00028
8976	1	0.00028
8977	1	0.00028
8978	1	0.00028
8979	1	0.00028
8980	1	0.00028
8981	1	0.00028
8982	1	0.00028
8983	1	0.00028
8984	1	0.00028
8985	1	0.00028
8986	1	0.00028
8987	1	0.00028
8988	1	0.00028
8989	1	0.00028
8990	1	0.00028
8991	1	0.00028
8992	1	0.00028
8993	1	0.00028
8994	1	0.00028
8995	1	0.00028
8996	1	0.00028
8997	1	0.00028
8998	1	0.00028
8999	1	0.00028
9000	1	0.00028
9001	1	0.00028
9002	1	0.00028
9003	1	0.00028
9004	1	0.00028
9005	1	0.00028
9006	1	0.00028
9007	1	0.00028
9008	1	0.00028
9009	1	0.00028
9010	1	0.00028
9011	1	0.00028
9012	1	0.00028
9013	1	0.00028
9014	1	0.00028
9015	1	0.00028
9016	1	0.00028
9017	1	0.00028
9018	1	0.00028
9019	1	0.00028
9020	1	0.00028
9021	1	0.00028
9022	1	0.00028
9023	1	0.00028
9024	1	0.00028
9025	1	0.00028
9026	1	0.00028
9027	1	0.00028
9028	1	0.00028
9029	1	0.00028
9030	1	0.00028
9031	1	0.00028
9032	1	0.00028
9033	1	0.00028
9034	1	0.00028
9035	1	0.00028
9036	1	0.00028
9037	1	0.00028
9038	1	0.00028
9039	1	0.00028
9040	1	0.00028
9041	1	0.00028
9042	1	0.00028
9043	1	0.00028
9044	1	0.00028
9045	1	0.00028
9046	1	0.00028
9047	1	0.00028
9048	1	0.00028
9049	1	0.00028
9050	1	0.00028
9051	1	0.00028
9052	1	0.00028
9053	1	0.00028
9054	1	0.00028
9055	1	0.00028
9056	1	0.00028
9057	1	0.00028
9058	1	0.00028
9059	1	0.00028
9060	1	0.00028
9061	1	0.00028
9062	1	0.00028
9063	1	0.00028
9064	1	0.00028
9065	1	0.00028
9066	1	0.00028
9067	1	0.00028
9068	1	0.00028
9069	1	0.00028
9070	1	0.00028
9071	1	0.00028
9072	1	0.00028
9073	1	0.00028
9074	1	0.00028
9075	1	0.00028
9076	1	0.00028
9077	1	0.00028
9078	1	0.00028
9079	1	0.00028
9080	1	0.00028
9081	1	0.00028
9082	1	0.00028
9083	1	0.00028
9084	1	0.00028
9085	1	0.00028
9086	1	0.00028
9087	1	0.00028
9088	1	0.00028
9089	1	0.00028
9090	1	0.00028
9091	1	0.00028
9092	1	0.00028
9093	1	0.00028
9094	1	0.00028
9095	1	0.00028
9096	1	0.00028
9097	1	0.00028
9098	1	0.00028
9099	1	0.00028
9100	1	0.00028
9101	1	0.00028
9102	1	0.00028
9103	1	0.00028
9104	1	0.00028
9105	1	0.00028
9106	1	0.00028
9107	1	0.00028
9108	1	0.00028
9109	1	0.00028
9110	1	0.00028
9111	1	0.00028
9112	1	0.00028
9113	1	0.00028
9114	1	0.00028
9115	1	0.00028
9116	1	0.00028
9117	1	0.00028
9118	1	0.00028
9119	1	0.00028
9120	1	0.00028
9121	1	0.00028
9122	1	0.00028
9123	1	0.00028
9124	1	0.00028
9125	1	0.00028
9126	1	0.00028
9127	1	0.00028
9128	1	0.00028
9129	1	0.00028
9130	1	0.00028
9131	1	0.00028
9132	1	0.00028
9133	1	0.00028
9134	1	0.00028
9135	1	0.00028
9136	1	0.00028
9137	1	0.00028
9138	1	0.00028
9139	1	0.00028
9140	1	0.00028
9141	1	0.00028
9142	1	0.00028
9143	1	0.00028
9144	1	0.00028
9145	1	0.00028
9146	1	0.00028
9147	1	0.00028
9148	1	0.00028
9149	1	0.00028
9150	1	0.00028
9151	1	0.00028
9152	1	0.00028
9153	1	0.00028
9154	1	0.00028
9155	1	0.00028
9156	1	0.00028
9157	1	0.00028
9158	1	0.00028
9159	1	0.00028
9160	1	0.00028
9161	1	0.00028
9162	1	0.00028
9163	1	0.00028
9164	1	0.00028
9165	1	0.00028
9166	1	0.00028
9167	1	0.00028
9168	1	0.00028
9169	1	0.00028
9170	1	0.00028
9171	1	0.00028
9172	1	0.00028
9173	1	0.00028
9174	1	0.00028
9175	1	0.00028
9176	1	0.00028
9177	1	0.00028
9178	1	0.00028
9179	1	0.00028
9180	1	0.00028
9181	1	0.00028
9182	1	0.00028
9183	1	0.00028
9184	1	0.00028
9185	1	0.00028
9186	1	0.00028
9187	1	0.00028
9188	1	0.00028
9189	1	0.00028
9190	1	0.00028
9191	1	0.00028
9192	1	0.00028
9193	1	0.00028
9194	1	0.00028
9195	1	0.00028
9196	1	0.00028
9197	1	0.00028
9198	1	0.00028
9199	1	0.00028
9200	1	0.00028
9201	1	0.00028
9202	1	0.00028
9203	1	0.00028
9204	1	0.00028
9205	1	0.00028
9206	1	0.00028
9207	1	0.00028
9208	1	0.00028
9209	1	0.00028
9210	1	0.00028
9211	1	0.00028
9212	1	0.00028
9213	1	0.00028
9214	1	0.00028
9215	1	0.00028
9216	1	0.00028
9217	1	0.00028
9218	1	0.00028
9219	1	0.00028
9220	1	0.00028
9221	1	0.00028
9222	1	0.00028
9223	1	0.00028
9224	1	0.00028
9225	1	0.00028
9226	1	0.00028
9227	1	0.00028
9228	1	0.00028
9229	1	0.00028
9230	1	0.00028
9231	1	0.00028
9232	1	0.00028
9233	1	0.00028
9234	1	0.00028
9235	1	0.00028
9236	1	0.00028
9237	1	0.00028
9238	1	0.00028
9239	1	0.00028
9240	1	0.00028
9241	1	0.00028
9242	1	0.00028
9243	1	0.00028
9244	1	0.00028
9245	1	0.00028
9246	1	0.00028
9247	1	0.00028
9248	1	0.00028
9249	1	0.00028
9250	1	0.00028
9251	1	0.00028
9252	1	0.00028
9253	1	0.00028
9254	1	0.00028
9255	1	0.00028
9256	1	0.00028
9257	1	0.00028
9258	1	0.00028
9259	1	0.00028
9260	1	0.00028
9261	1	0.00028
9262	1	0.00028
9263	1	0.00028
9264	1	0.00028
9265	1	0.00028
9266	1	0.00028
9267	1	0.00028
9268	1	0.00028
9269	1	0.00028
9270	1	0.00028
9271	1	0.00028
9272	1	0.00028
9273	1	0.00028
9274	1	0.00028
9275	1	0.00028
9276	1	0.00028
9277	1	0.00028
9278	1	0.00028
9279	1	0.00028
9280	1	0.00028
9281	1	0.00028
9282	1	0.00028
9283	1	0.00028
9284	1	0.00028
9285	1	0.00028
9286	1	0.00028
9287	1	0.00028
9288	1	0.00028
9289	1	0.00028
9290	1	0.00028
9291	1	0.00028
9292	1	0.00028
9293	1	0.00028
9294	1	0.00028
9295	1	0.00028
9296	1	0.00028
9297	1	0.00028
9298	1	0.00028
9299	1	0.00028
9300	1	0.00028
9301	1	0.00028
9302	1	0.00028
9303	1	0.00028
9304	1	0.00028
9305	1	0.00028
9306	1	0.00028
9307	1	0.00028
9308	1	0.00028
9309	1	0.00028
9310	1	0.00028
9311	1	0.00028
9312	1	0.00028
9313	1	0.00028
9314	1	0.00028
9315	1	0.00028
9316	1	0.00028
9317	1	0.00028
9318	1	0.00028
9319	1	0.00028
9320	1	0.00028
9321	1	0.00028
9322	1	0.00028
9323	1	0.00028
9324	1	0.00028
9325	1	0.00028
9326	1	0.00028
9327	1	0.00028
9328	1	0.00028
9329	1	0.00028
9330	1	0.00028
9331	1	0.00028
9332	1	0.00028
9333	1	0.00028
9334	1	0.00028
9335	1	0.00028
9336	1	0.00028
9337	1	0.00028
9338	1	0.00028
9339	1	0.00028
9340	1	0.00028
9341	1	0.00028
9342	1	0.00028
9343	1	0.00028
9344	1	0.00028
9345	1	0.00028
9346	1	0.00028
9347	1	0.00028
9348	1	0.00028
9349	1	0.00028
9350	1	0.00028
9351	1	0.00028
9352	1	0.00028
9353	1	0.00028
9354	1	0.00028
9355	1	0.00028
9356	1	0.00028
9357	1	0.00028
9358	1	0.00028
9359	1	0.00028
9360	1	0.00028
9361	1	0.00028
9362	1	0.00028
9363	1	0.00028
9364	1	0.00028
9365	1	0.00028
9366	1	0.00028
9367	1	0.00028
9368	1	0.00028
9369	1	0.00028
9370	1	0.00028
9371	1	0.00028
9372	1	0.00028
9373	1	0.00028
9374	1	0.00028
9375	1	0.00028
9376	1	0.00028
9377	1	0.00028
9378	1	0.00028
9379	1	0.00028
9380	1	0.00028
9381	1	0.00028
9382	1	0.00028
9383	1	0.00028
9384	1	0.00028
9385	1	0.00028
9386	1	0.00028
9387	1	0.00028
9388	1	0.00028
9389	1	0.00028
9390	1	0.00028
9391	1	0.00028
9392	1	0.00028
9393	1	0.00028
9394	1	0.00028
9395	1	0.00028
9396	1	0.00028
9397	1	0.00028
9398	1	0.00028
9399	1	0.00028
9400	1	0.00028
9401	1	0.00028
9402	1	0.00028
9403	1	0.00028
9404	1	0.00028
9405	1	0.00028
9406	1	0.00028
9407	1	0.00028
9408	1	0.00028
9409	1	0.00028
9410	1	0.00028
9411	1	0.00028
9412	1	0.00028
9413	1	0.00028
9414	1	0.00028
9415	1	0.00028
9416	1	0.00028
9417	1	0.00028
9418	1	0.00028
9419	1	0.00028
9420	1	0.00028
9421	1	0.00028
9422	1	0.00028
9423	1	0.00028
9424	1	0.00028
9425	1	0.00028
9426	1	0.00028
9427	1	0.00028
9428	1	0.00028
9429	1	0.00028
9430	1	0.00028
9431	1	0.00028
9432	1	0.00028
9433	1	0.00028
9434	1	0.00028
9435	1	0.00028
9436	1	0.00028
9437	1	0.00028
9438	1	0.00028
9439	1	0.00028
9440	1	0.00028
9441	1	0.00028
9442	1	0.00028
9443	1	0.00028
9444	1	0.00028
9445	1	0.00028
9446	1	0.00028
9447	1	0.00028
9448	1	0.00028
9449	1	0.00028
9450	1	0.00028
9451	1	0.00028
9452	1	0.00028
9453	1	0.00028
9454	1	0.00028
9455	1	0.00028
9456	1	0.00028
9457	1	0.00028
9458	1	0.00028
9459	1	0.00028
9460	1	0.00028
9461	1	0.00028
9462	1	0.00028
9463	1	0.00028
9464	1	0.00028
9465	1	0.00028
9466	1	0.00028
9467	1	0.00028
9468	1	0.00028
9469	1	0.00028
9470	1	0.00028
9471	1	0.00028
9472	1	0.00028
9473	1	0.00028
9474	1	0.00028
9475	1	0.00028
9476	1	0.00028
9477	1	0.00028
9478	1	0.00028
9479	1	0.00028
9480	1	0.00028
9481	1	0.00028
9482	1	0.00028
9483	1	0.00028
9484	1	0.00028
9485	1	0.00028
9486	1	0.00028
9487	1	0.00028
9488	1	0.00028
9489	1	0.00028
9490	1	0.00028
9491	1	0.00028
9492	1	0.00028
9493	1	0.00028
9494	1	0.00028
9495	1	0.00028
9496	1	0.00028
9497	1	0.00028
9498	1	0.00028
9499	1	0.00028
9500	1	0.00028
9501	1	0.00028
9502	1	0.00028
9503	1	0.00028
9504	1	0.00028
9505	1	0.00028
9506	1	0.00028
9507	1	0.00028
9508	1	0.00028
9509	1	0.00028
9510	1	0.00028
9511	1	0.00028
9512	1	0.00028
9513	1	0.00028
9514	1	0.00028
9515	1	0.00028
9516	1	0.00028
9517	1	0.00028
9518	1	0.00028
9519	1	0.00028
9520	1	0.00028
9521	1	0.00028
9522	1	0.00028
9523	1	0.00028
9524	1	0.00028
9525	1	0.00028
9526	1	0.00028
9527	1	0.00028
9528	1	0.00028
9529	1	0.00028
9530	1	0.00028
9531	1	0.00028
9532	1	0.00028
9533	1	0.00028
9534	1	0.00028
9535	1	0.00028
9536	1	0.00028
9537	1	0.00028
9538	1	0.00028
9539	1	0.00028
9540	1	0.00028
9541	1	0.00028
9542	1	0.00028
9543	1	0.00028
9544	1	0.00028
9545	1	0.00028
9546	1	0.00028
9547	1	0.00028
9548	1	0.00028
9549	1	0.00028
9550	1	0.00028
9551	1	0.00028
9552	1	0.00028
9553	1	0.00028
9554	1	0.00028
9555	1	0.00028
9556	1	0.00028
9557	1	0.00028
9558	1	0.00028
9559	1	0.00028
9560	1	0.00028
9561	1	0.00028
9562	1	0.00028
9563	1	0.00028
9564	1	0.00028
9565	1	0.00028
9566	1	0.00028
9567	1	0.00028
9568	1	0.00028
9569	1	0.00028
9570	1	0.00028
9571	1	0.00028
9572	1	0.00028
9573	1	0.00028
9574	1	0.00028
9575	1	0.00028
9576	1	0.00028
9577	1	0.00028
9578	1	0.00028
9579	1	0.00028
9580	1	0.00028
9581	1	0.00028
9582	1	0.00028
9583	1	0.00028
9584	1	0.00028
9585	1	0.00028
9586	1	0.00028
9587	1	0.00028
9588	1	0.00028
9589	1	0.00028
9590	1	0.00028
9591	1	0.00028
9592	1	0.00028
9593	1	0.00028
